seqnames	start	end	strand	gene_name
3	9036373	9037942	-	Ier5l
3	9096044	9096481	-	LOC100361008
3	9109247	9115951	+	LOC102550392
3	9227823	9236736	-	Nup214
3	9237944	9262628	-	Aif1l
3	9267122	9326993	-	Lamc3
3	9332923	9336227	-	LOC102554154
3	9366053	9396450	+	Fibcd1l1
3	9403840	9404214	+	Qrfp
3	9410661	9448167	-	LOC100909750
3	9643047	9659630	+	Ntmt1
3	9659710	9664318	-	Asb6
3	9681871	9718051	+	Prrx2
3	9727408	9738752	-	Ptges
3	9792899	9798923	+	Tor1b
3	9800322	9807328	-	Tor1a
3	9822580	9856057	+	Usp20
3	9861237	9936405	-	Fnbp1
3	9937945	9959655	-	LOC102554659
3	9998458	10031530	+	Fibcd1
3	10036461	10036841	+	NEWGENE_735020
3	10041826	10144388	-	Abl1
3	10151284	10161989	-	Exosc2
3	10181924	10196626	-	Prdm12
3	10221395	10269693	-	Fubp3
3	10327414	10375826	-	Ass1
3	10553589	10602672	-	Ncs1
3	10632896	10694649	-	Gpr107
3	10999186	11070640	+	Nup214
3	11087299	11102515	-	Fam78a
3	11114551	11130425	+	Plpp7
3	11198401	11248558	+	Prrc2b
3	11254026	11271872	+	Pomt1
3	11271885	11277757	-	Uck1
3	11307981	11317049	-	Swi5
3	11317183	11336458	+	Golga2
3	11338083	11382043	-	Dnm1
3	11348187	11348293	+	Mir199b
3	11392791	11410180	+	Ciz1
3	11414186	11417546	-	Lcn2
3	11424099	11431402	+	Ptges2
3	11442397	11452529	-	Slc25a25
3	11476883	11481744	+	Naif1
3	11554457	11586303	+	Fam102a
3	11587941	11590528	+	Dpm2
3	11607225	11619593	+	St6galnac4
3	11629556	11641466	+	St6galnac6
3	11679530	11717485	+	Eng
3	11717667	11723327	-	Fpgs
3	11742266	11747113	-	Cdk9
3	11747227	11747308	-	Mir2861
3	11756384	11793593	+	Sh2d3c
3	11795629	11799693	+	Tor2a
3	11799612	11810901	-	Ttc16
3	11811962	11825640	+	Ptrh1
3	11813575	11820549	-	Cfap157
3	11823785	11885417	-	Stxbp1
3	11921715	11971327	+	Fam129b
3	11972813	12007570	-	Lrsam1
3	12009578	12011666	+	Rpl12
3	12020229	12029877	-	Slc2a8
3	12034413	12155098	-	Garnl3
3	12178853	12415073	-	Ralgps1
3	12262822	12292663	+	Angptl2
3	12448281	12467662	-	Zbtb34
3	12493179	12502859	-	Zbtb43
3	12609574	12686869	-	Lmx1b
3	12780100	12944494	-	Mvb12b
3	13182024	13525983	-	Pbx3
3	13484838	13701757	+	Mapkap1
3	13753165	13824870	-	Gapvd1
3	13838304	13842762	+	Hspa5
3	13845361	13865843	-	Rabepk
3	13871517	13896838	-	Fbxw2
3	13916203	13933658	-	Psmd5
3	13957136	13978224	-	Phf19
3	14003340	14022672	-	Traf1
3	14049995	14229080	-	C5
3	14299479	14371681	+	Cntrl
3	14373275	14395362	-	Rab14
3	14467330	14508911	+	Gsn
3	14514868	14538241	-	Stom
3	14556033	14571640	-	Ggta1l1
3	14588870	14591974	+	Srm
3	14593678	14610546	-	LOC502618
3	14614122	14644951	-	Ggta1
3	14889510	15060286	+	Dab2ip
3	15362824	15379381	-	Ndufa8
3	15379109	15407252	+	Morn5
3	15411939	15433252	-	Lhx6
3	15444043	15463881	-	Rbm18
3	15463953	15520618	+	Mrrf
3	15560712	15582344	+	Ptgs1
3	15688992	15689930	+	Olr395
3	15749691	15750629	+	Olr396
3	15788778	15789707	+	Olr397
3	15823220	15824149	+	Olr398
3	15856289	15857212	+	Olr399
3	15895191	15896120	+	Olr400
3	15930518	15931456	+	Olr401
3	16001207	16002145	+	Olr402
3	16039249	16040172	+	Olr403
3	16117228	16118166	+	Olr404
3	16183322	16184257	+	Olr406
3	16241573	16242511	+	Olr407
3	16287056	16287994	+	Olr408
3	16311578	16312519	+	Olr409
3	16318429	16319367	+	Olr410
3	20852767	20853708	-	Olr411
3	20878701	20879639	+	Olr413
3	20882324	20883265	-	Olr414
3	20893187	20894134	+	Olr415
3	20913668	20914603	-	Olr416
3	20965751	20966704	+	Olr417
3	20981646	20982578	-	Olr418
3	20993205	20994152	+	Olr419
3	21016266	21017192	+	Olr420
3	21026955	21027947	-	Olr421
3	21060117	21061070	-	Olr422
3	21114856	21115842	+	Olr423
3	21130500	21131492	-	Olr424
3	21147944	21148897	-	Olr425
3	21208600	21209523	+	Olr427
3	21276213	21277148	+	Olr428
3	21292026	21292955	+	Olr429
3	21313227	21314069	+	LOC690140
3	21363285	21364268	+	Olr434
3	21431429	21442704	-	LOC102551549
3	21601816	21609853	-	Pdcl
3	21623041	21670014	-	Rc3h2
3	21680727	21684132	-	Zbtb6
3	21687933	21697945	-	Zbtb26
3	21698032	21815379	+	Rabgap1
3	21764377	21767300	+	Gpr21
3	21828298	21904270	-	Strbp
3	22038357	22058871	+	Crb2
3	22058400	22500765	-	Dennd1a
3	22640545	22658446	+	Lhx2
3	22811927	22888598	+	Nek6
3	22871105	22952063	-	Psmb7
3	22964230	22964732	+	LOC100362149
3	22999616	23020441	-	Nr5a1
3	23033775	23066658	-	Nr6a1
3	23150352	23150468	+	Mir181a2
3	23151455	23151542	+	Mir181b2
3	23223479	23259321	+	Olfml2a
3	23290819	23294670	+	Wdr38
3	23294814	23297774	-	Rpl35
3	23301455	23309072	+	Arpc5l
3	23309318	23353425	-	Golga1
3	23362707	23474170	-	Scai
3	23480266	23510959	-	Ppp6c
3	24600603	24601063	-	LOC100362366
3	28416954	28566928	+	Kynu
3	28627084	29236219	+	Arhgap15
3	29410426	29705985	-	Gtdc1
3	29862473	29996865	-	Zeb2
3	30297641	30326238	+	LOC108350369
3	32947378	33034282	+	Acvr2a
3	33037034	33075685	-	Orc4
3	33440191	33504238	+	Mbd5
3	33641616	33740461	+	Epc2
3	35014538	35257407	+	Kif5c
3	35271786	35437296	+	Lypd6b
3	35542152	35542907	-	Ns5atp4
3	35679750	35707410	+	Lypd6
3	35783623	35801614	-	Mmadhc
3	36173002	36220655	+	LOC499796
3	36642587	36660758	-	Rnd3
3	37146955	37147944	+	Tas2r134
3	37434620	37445907	-	Rbm43
3	37458890	37480984	-	Nmi
3	37545238	37564699	+	Tnfaip6
3	37599728	37647631	+	Rif1
3	37658563	37854561	-	Neb
3	37924793	37947283	-	Arl5a
3	37955069	38090526	-	Cacnb4
3	38230618	38277440	-	Stam2
3	38559914	38675878	+	Fmnl2
3	38682146	38741113	-	Prpf40a
3	38742072	38768008	+	Arl6ip6
3	39595301	39596718	-	Rprm
3	40038336	40624530	+	Galnt13
3	41019898	41181070	+	Kcnj3
3	43111240	43119159	-	Nr4a2
3	43255567	43359074	+	Gpd2
3	44025300	44074678	+	Galnt5
3	44068057	44086022	-	Ermn
3	44150992	44177689	-	Cytip
3	44270653	44342355	-	Acvr1c
3	44432471	44522930	-	Acvr1
3	44806106	44846464	+	Upp2
3	44892219	45210474	-	Ccdc148
3	45277348	45414613	+	Pkp4
3	45538797	45559331	+	Dapl1
3	45683993	45917745	+	Tanc1
3	45925008	45955449	-	Wdsub1
3	45968825	46153371	-	Baz2b
3	46185360	46234331	+	LOC100361645
3	46286712	46324057	+	March7
3	46327383	46361092	-	Cd302
3	46361908	46361985	-	Mir6216
3	46365165	46457201	-	Ly75
3	46488186	46621873	-	Pla2r1
3	46652623	46726958	-	Itgb6
3	46803355	47025128	-	Rbms1
3	47439076	47515700	+	Tank
3	47578384	47673338	+	Psmd14
3	47677720	47685902	+	Tbr1
3	47995959	48287910	+	Slc4a10
3	48291055	48372672	-	Dpp4
3	48442635	48451650	-	Gcg
3	48467781	48536235	-	Fap
3	48557696	48604097	-	Ifih1
3	48626038	48661317	+	Gca
3	48671079	48831467	-	Kcnh7
3	49992397	50120392	-	Fign
3	50656125	50658546	+	LOC103690137
3	50937669	51054378	-	Grb14
3	51137076	51297852	-	Cobll1
3	51371923	51416646	-	Slc38a11
3	51532627	51643140	-	Scn3a
3	51687809	51822250	+	Scn2a
3	51883559	52120290	+	Csrnp3
3	52175547	52212412	-	Galnt3
3	52286794	52361060	-	Ttc21b
3	52381975	52510507	-	Scn1a
3	52583951	52664209	-	Scn9a
3	52777214	52849907	-	Scn7a
3	53563194	53658132	+	Xirp2
3	54253949	54267292	+	B3galt1
3	54359451	54625414	-	Stk39
3	55094637	55338445	+	Cers6
3	55369214	55433843	+	Nostrin
3	55438536	55451798	-	Spc25
3	55480024	55587946	-	Abcb11
3	55623634	55648325	+	Dhrs9
3	55665145	55822551	-	Lrp2
3	55886695	55907716	+	Bbs5
3	55910177	55923303	+	Klhl41
3	55925599	55951584	-	Fastkd1
3	55960067	55988968	+	Ppig
3	55996499	56030744	-	Ccdc173
3	56030915	56038075	+	Phospho2
3	56056925	56070614	+	Klhl23
3	56092501	56102001	+	Ssb
3	56101580	56113857	-	Mettl5
3	56125924	56281055	+	Ubr3
3	56355431	56584547	+	Myo3b
3	56766475	56769277	+	Sp5
3	56802714	56838918	+	Erich2
3	56861396	56902157	+	Gad1
3	56966654	56995369	+	Gorasp2
3	57013025	57119001	-	Tlk1
3	57286892	57300840	+	LOC103690018
3	57318795	57389901	-	LOC103690017
3	57646811	57673418	+	Dcaf17
3	57718364	57746097	+	Cybrd1
3	57817693	57868854	+	Dync1i2
3	57882370	57957346	-	Slc25a12
3	58022238	58070068	+	Hat1
3	58084606	58162675	+	Metap1d
3	58164931	58169521	+	Dlx1
3	58180088	58181971	-	Dlx2
3	58443101	58515124	+	Itga6
3	58530870	58558027	+	Pdk1
3	58632476	58924038	+	Rapgef4
3	58965552	59067369	+	Map3k20
3	59153280	59163913	+	Cdca7
3	59646015	59688692	-	Sp3
3	59802008	59920935	-	Ola1
3	59819157	59839929	+	LOC103695172
3	59981959	59984489	+	Sp9
3	59994181	60023913	-	Cir1
3	60024013	60048746	+	Scrn3
3	60051535	60105242	-	Gpr155
3	60150021	60166013	-	Wipf1
3	60445666	60460724	-	Chrna1
3	60513077	60611924	-	Chn1
3	60721135	60795951	-	Atf2
3	60811210	60813869	-	Atp5mc3
3	61433863	61494778	-	Lnpk
3	61578229	61581598	-	Evx2
3	61590376	61593692	+	Hoxd13
3	61597382	61598503	+	Hoxd12
3	61604672	61606400	+	Hoxd11
3	61613774	61617367	+	Hoxd10
3	61620192	61622359	+	Hoxd9
3	61627383	61628628	+	Hoxd8
3	61634005	61651056	+	Hoxd4
3	61647978	61648086	+	Mir10b
3	61658245	61670282	+	Hoxd3
3	61685619	61687758	+	Hoxd1
3	61756148	61818998	+	Mtx2
3	62481323	62487227	+	Hnrnpa3
3	62497571	62524996	-	Nfe2l2
3	62648447	62749153	+	Agps
3	62758758	62761325	-	Ttc30b
3	62800935	62803373	-	Ttc30a1
3	62818502	63211845	-	Pde11a
3	63220647	63235648	+	Rbm45
3	63353178	63454967	+	Osbpl6
3	63489074	63507926	-	Prkra
3	63510293	63518147	+	Pjvk
3	63522403	63535991	-	Fkbp7
3	63536166	63557361	+	Plekha3
3	63863951	64024205	-	Ccdc141
3	64044112	64095120	-	Sestd1
3	64269817	64543100	-	Zfp385b
3	64731381	64766472	-	Cwc22
3	65815080	65871363	+	Ube2e3
3	66193059	66263960	+	Itga4
3	66268947	66394764	-	Cerkl
3	66414308	66417741	-	Neurod1
3	66593934	66631723	+	Itprid2
3	66673071	66780075	+	Ppp1r1c
3	66803247	66885094	-	Pde1a
3	67538289	67578306	+	Dnajc10
3	67635607	67668772	-	Frzb
3	67725947	67787990	-	Nckap1
3	67849966	67862475	+	Dusp19
3	67870111	67896153	+	Nup35
3	69549673	69573420	+	Zfp804a
3	70285219	70356568	+	Fsip2
3	71020534	71040157	+	Zc3h15
3	71114100	71202411	+	Itgav
3	71210301	71262615	+	Fam171b
3	71274337	71295629	-	Zswim2
3	71747956	71845232	-	Calcrl
3	71852744	71893618	-	Tfpi
3	72002152	72053049	-	Ctnnd1
3	72063504	72069534	+	Btbd18
3	72070390	72071895	-	Selenoh
3	72073431	72081079	-	Tmx2
3	72080630	72091150	+	Med19
3	72091315	72113680	-	Zdhhc5
3	72125273	72128973	-	Clp1
3	72134731	72141035	+	Ypel4
3	72141037	72141124	-	Mir130a
3	72161189	72171078	-	Serping1
3	72191533	72206188	+	Ube2l6
3	72207113	72219246	-	Smtnl1
3	72226613	72230084	+	Timm10
3	72238981	72264466	+	Slc43a1
3	72273424	72289310	-	Rtn4rl2
3	72329967	72351111	+	Slc43a3
3	72385666	72389276	+	Prg2
3	72395218	72401318	+	Prg3
3	72403993	72447801	-	P2rx3
3	72447537	72457649	+	Ssrp1
3	72460889	72483217	+	Tnks1bp1
3	72540538	72544182	+	Aplnr
3	72589842	72602548	-	Lrrc55
3	72739590	72740519	-	Olr436
3	72768983	72769912	-	Olr439
3	72786381	72787325	-	Olr440
3	72807481	72808425	-	Olr441
3	72817896	72818843	-	Olr442
3	72854475	72895740	-	Fads2l1
3	72974274	72975218	+	Olr443
3	72990358	72991302	+	Olr444
3	72997805	72998749	+	Olr445
3	73003106	73004140	+	Olr446
3	73010786	73011730	+	Olr447
3	73039093	73040049	-	Olr448
3	73048313	73049251	-	Olr450
3	73064092	73064994	+	LOC684539
3	73089269	73090213	+	Olr453
3	73115052	73115987	+	Olr454
3	73123709	73124644	-	Olr455
3	73138229	73139143	+	Olr456
3	73161632	73162570	+	Olr458
3	73177656	73178585	-	Olr459
3	73204446	73205381	+	Olr461
3	73225695	73226627	-	Olr462
3	73235594	73236547	+	Olr463
3	73249710	73250663	+	Olr464
3	73254546	73255493	+	Olr465
3	73274422	73275357	+	Olr466
3	73302571	73303509	+	Olr468
3	73307900	73308823	+	Olr469
3	73327828	73328805	+	LOC684683
3	73335149	73336123	+	Olr470
3	73344447	73345385	+	Olr471
3	73352352	73353335	+	Olr472
3	73366155	73367087	+	Olr473
3	73390268	73391200	+	Olr475
3	73400109	73401074	-	Olr476
3	73425801	73426760	+	Olr477
3	73455631	73456572	-	Olr479
3	73474667	73475608	-	Olr480
3	73483732	73484676	-	Olr481
3	73492677	73493621	-	Olr482
3	73509056	73510015	-	Olr483
3	73522096	73523043	-	Olr484
3	73542138	73543088	-	Olr485
3	73560664	73561623	-	Olr486
3	73579668	73580594	-	Olr488
3	73623578	73624519	-	Olr490
3	73635604	73636542	-	LOC100909831
3	73652642	73653583	-	LOC100909900
3	73668052	73668999	-	Olr495
3	73676462	73677403	-	LOC100912505
3	73716800	73717741	-	LOC100912540
3	73735318	73736271	-	Olr500
3	73754569	73755510	-	Olr502
3	73779041	73779982	-	Olr505
3	73800530	73801471	-	Olr507
3	73838586	73839527	-	Olr508
3	73853422	73854363	-	Olfr1085
3	73878715	73879647	-	Olr510
3	73933273	73934208	-	Olr513
3	73949652	73950593	-	Olr514
3	73988945	73989910	+	Olr515
3	74013860	74014795	-	Olr516
3	74058255	74059247	+	Olr517
3	74226407	74229066	-	LOC100912578
3	74255120	74256067	-	Olr522
3	74341751	74342719	-	Olr519
3	74370435	74371385	-	Olr518
3	74411668	74412633	+	Olr526
3	74447332	74448279	-	Olr527
3	74474561	74475502	-	Olr528
3	74502162	74503106	-	Olr529
3	74523698	74524663	+	Olr530
3	74544297	74545241	-	Olr531
3	74566720	74567685	-	Olr532
3	74574075	74575010	-	Olr533
3	74589518	74590459	-	Olr535
3	74596461	74597393	-	Olr536
3	74606121	74607059	-	Olr537
3	74630945	74631883	-	Olr539
3	74669454	74670392	-	Olr540
3	74700774	74701712	-	Olr541
3	74737425	74738366	-	LOC100909796
3	74749022	74749960	-	Olr491
3	74766060	74767001	-	Olr493
3	74781470	74782417	-	LOC100909940
3	74789881	74790822	-	Olr496
3	74814568	74815509	-	Olr499
3	74867637	74868575	-	Olr544
3	74906024	74906989	-	Olr545
3	74990230	74991168	-	LOC100910165
3	74997158	74998096	-	Olr550
3	75088126	75089064	-	Olr542
3	75167456	75168421	-	LOC103691842
3	75184079	75185017	-	Olr546
3	75234501	75235439	-	Olr552
3	75265525	75266475	+	Olr554
3	75299283	75300263	+	Olr555
3	75322884	75323807	+	Olr556
3	75354237	75355259	+	Olr557
3	75379451	75380371	+	Olr558
3	75390030	75390974	+	Olr559
3	75412372	75413352	+	Olr560
3	75437833	75438804	+	Olr561
3	75465399	75466355	+	Olr562
3	75477979	75478923	+	Olr563
3	75518280	75519224	+	Olr566
3	75545523	75548483	-	Pramel7
3	75559775	75563247	+	Pramel6
3	75575253	75576520	-	Olr567
3	75582317	75583246	+	Olr569
3	75643054	75644954	+	LOC100361457
3	75712483	75713412	+	Olr575
3	75719206	75720299	-	Olr576
3	75733032	75733970	-	Olr577
3	75751569	75752501	-	Olr578
3	75771589	75772521	+	Olr598
3	75809445	75810383	+	Olr581
3	75834770	75835702	+	Olr582
3	75848904	75849836	+	Olr583
3	75878778	75879716	-	Olr584
3	75906945	75907880	+	Olr586
3	75922862	75923797	-	Olr587
3	75936795	75937739	+	Olr588
3	75957592	75958524	+	Olr590
3	75970593	75971528	+	Olr592
3	75987796	75988731	+	Olr594
3	75999481	76000386	+	Olr595
3	76035198	76036564	+	Olr596
3	76044495	76045427	+	LOC100911348
3	76052230	76053162	+	LOC100911380
3	76085018	76085971	-	Olr601
3	76101844	76102782	-	Olr602
3	76113964	76114902	-	LOC102555599
3	76134519	76135475	-	Olr604
3	76179214	76180140	+	LOC686677
3	76186104	76187045	-	LOC686683
3	76237607	76238548	+	Olr606
3	76249890	76250840	-	Olr607
3	76255179	76256129	-	LOC100912605
3	76278124	76279104	-	Olr608
3	76288440	76289390	-	Olr609
3	76314458	76315403	-	Olr610
3	76345264	76346196	-	Olr613
3	76367959	76368909	-	Olr614
3	76468294	76469265	+	Olr619
3	76495327	76496283	-	Olr611
3	76517765	76518601	-	Olr623
3	76543921	76662955	+	Olr621
3	76625670	76626605	-	Olr625
3	76695157	76696107	-	Olr629
3	76707492	76708430	-	Olr630
3	76717764	76718684	-	Olr631
3	76751603	76752514	+	Olr633
3	76768051	76768992	+	Olr634
3	76790186	76791115	+	Olr635
3	76842898	76843839	+	Olr636
3	76862322	76863251	+	LOC100910893
3	76890792	76891733	+	LOC103690075
3	76917717	76918646	+	Olr640
3	76925243	76926151	-	Olr641
3	77018186	77019106	+	Olr646
3	77047466	77048401	+	Olr648
3	77072410	77073345	+	Olr649
3	77094709	77095635	-	Olr650
3	77109905	77110831	-	Olr651
3	77126261	77127190	-	Olr658
3	77152425	77197011	+	Olr653
3	77169156	77170085	-	Olr654
3	77226110	77227036	-	LOC686900
3	77261334	77262263	+	LOC103690355
3	77289805	77290746	+	LOC100910858
3	77309227	77310156	+	Olr637
3	77337698	77338639	+	Olr639
3	77364961	77365887	-	LOC103691843
3	77388589	77389521	-	Olr657
3	77401650	77402579	-	Olr652
3	77414999	77415928	+	Olr659
3	77431389	77432312	+	Olr660
3	77482396	77483322	-	Olr661
3	77493176	77494108	-	Olr662
3	77524583	77525518	-	Olr663
3	77584990	77585925	+	Olr664
3	77605027	77605962	-	Olr665
3	77617583	77618518	-	Olr666
3	77660928	77661863	-	Olr668
3	77676414	77677349	-	Olr669
3	77695359	77696294	-	Olr670
3	77709151	77792014	-	Olr671
3	77825571	77826506	-	Olr675
3	77882135	77883067	-	Olr677
3	77892712	77893647	-	Olr678
3	77910626	77911561	-	Olr679
3	77927293	77928228	-	Olr681
3	77984970	77985887	+	Olr684
3	78009498	78010433	+	Olr686
3	78015974	78016906	-	Olr687
3	78044444	78045379	-	Olr689
3	78065188	78066123	-	Olr690
3	78086943	78087893	+	Olr691
3	78105413	78106330	-	Olr693
3	78111844	78112770	-	Olr694
3	78134018	78134947	-	LOC687065
3	78153769	78154704	-	Olr695
3	78192561	78193481	-	Olr696
3	78215415	78216338	-	Olr697
3	78234647	78235760	-	Olr698
3	78270958	78271875	-	Olr701
3	78278333	78279274	-	Olr702
3	78322669	78323604	-	LOC103690375
3	78339844	78340788	-	Olr713
3	78361167	78362120	-	Olr714
3	78408340	78409263	-	Olr704
3	78428663	78429583	-	Olr705
3	78493143	78494067	-	Olr707
3	78525078	78526022	-	Olr709
3	78544080	78545135	-	Olr710
3	78554586	78555530	-	Olr711
3	78570762	78571715	-	Olr712
3	78594855	78595778	-	Olr715
3	78620115	78621307	-	Olr716
3	78639311	78640261	-	Olr717
3	78662663	78663607	-	Olr718
3	78716472	78717401	-	Olr720
3	78725039	78725950	-	Olr721
3	78748001	78748930	+	Olr722
3	78789771	78790691	-	Olr724
3	78835929	78836861	+	Olr725
3	78852654	78853615	+	Olr726
3	78862094	78863023	+	Olr727
3	78876609	78877685	+	Olr728
3	78885170	78886096	-	Olr729
3	78941627	78942535	-	Olr731
3	78973702	78974631	-	Olr733
3	78982730	78983659	-	Olr734
3	79009434	79010363	-	Olr735
3	79017558	79018487	-	Olr736
3	79050177	79051103	-	Olr737
3	79120694	79121620	-	Olr741
3	79132752	79133669	-	Olr742
3	79164775	79165698	-	Olr744
3	79187055	79187984	+	Olr745
3	79233525	79390956	-	Ptprj
3	79498179	79551128	+	Nup160
3	79570625	79610454	+	Fnbp4
3	79613171	79646698	+	Agbl2
3	79678201	79694006	+	Mtch2
3	79713567	79718025	+	C1qtnf4
3	79721694	79728879	-	Ndufs3
3	79728796	79735838	+	Kbtbd4
3	79734961	79743737	-	Ptpmt1
3	79823945	79842082	+	Celf1
3	79860179	79869524	+	Rapsn
3	79876938	79882319	+	Psmc3
3	79884524	79892429	-	Slc39a13
3	79918969	79938301	+	Spi1
3	79940561	79958730	+	Mybpc3
3	79960301	80003032	-	Madd
3	80004130	80012750	-	Nr1h3
3	80021440	80030363	+	Acp2
3	80030437	80052953	-	Ddb2
3	80072489	80081047	+	Pacsin3
3	80081647	80093658	+	Arfgap2
3	80362858	80416679	+	Lrp4
3	80468154	80526593	+	Ckap5
3	80529428	80543031	-	F2
3	80555196	80576856	+	Arhgap1
3	80581247	80601410	-	Atg13
3	80614937	80624205	+	Harbi1
3	80634470	80830068	+	Ambra1
3	80833272	80841006	+	Chrm4
3	80841005	80842916	-	Mdk
3	80844005	80875817	-	Dgkz
3	80892435	80933283	-	Creb3l1
3	81134505	81271849	+	Phf21a
3	81276028	81282157	-	Large2
3	81283137	81292573	+	Pex16
3	81295024	81304181	-	Mapk8ip1
3	81314149	81344110	-	Cry2
3	81361056	81368442	-	Slc35c1
3	81498022	81512807	+	Chst1
3	81814261	81854605	+	Syt13
3	81867438	81911197	-	Prdm11
3	82081906	82097056	+	Tp53i11
3	82097068	82236664	-	Tspan18
3	82324354	82368357	-	Cd82
3	82548959	82585531	+	Alx4
3	82602785	82734533	-	Ext2
3	82742831	82757204	-	Accs
3	82762862	82777814	-	Accsl
3	82874248	82906581	-	Alkbh3
3	82924687	83048435	-	Hsd17b12
3	83137297	83137393	-	Mir129-2
3	83198821	83306781	-	Ttc17
3	83310884	83335960	-	Api5
3	85421426	86819375	+	Lrrc4c
3	90720921	90751055	-	LOC499843
3	91191837	91200134	+	Rag2
3	91206394	91217491	-	Rag1
3	91252829	91271607	+	Traf6
3	91291875	91370167	-	Prr5l
3	91463660	91478097	+	Commd9
3	91527657	91839009	-	Ldlrad3
3	91870208	91870690	+	Rpl21
3	92095114	92140979	+	LOC102551100
3	92183556	92242318	-	Trim44
3	92288818	92290919	-	Fjx1
3	92403582	92502089	+	Pamr1
3	92640752	92665644	+	Slc1a2
3	92696313	92783658	-	Cd44
3	92909725	92969050	-	Pdhx
3	92969141	92995483	+	Apip
3	93178163	93216495	-	Ehf
3	93351619	93371656	+	Elf5
3	93379874	93412058	-	Cat
3	93495106	93647721	+	Abtb2
3	93658117	93698136	-	Nat10
3	93702487	93789617	-	Caprin1
3	93909156	93931871	+	Lmo2
3	93968855	94000863	+	Fbxo3
3	94010475	94028621	+	Cd59
3	94064234	94182714	-	LOC100362814
3	94352969	94419048	-	Hipk3
3	94530586	94607588	+	Cstf3
3	94624071	94657377	-	Tcp11l1
3	94665717	94686989	-	Depdc7
3	94702663	94767239	-	Qser1
3	94784008	94808861	-	Prrg4
3	94848823	94986263	+	Ccdc73
3	94990068	95007712	-	Eif3m
3	95133713	95180564	+	Wt1
3	95232166	95398594	+	LOC691083
3	95406284	95418679	-	Rcn1
3	95707386	95728624	+	Pax6
3	95959703	96024836	+	Immp1l
3	96025396	96065711	-	Dnajc24
3	97256881	97433651	+	Dcdc5
3	97721668	97896422	+	Mpped2
3	97983686	97993684	-	Arl14ep
3	98088324	98092131	-	Fshb
3	98297554	98300680	+	Kcna4
3	100183405	100364400	-	Mettl15
3	100366168	100427030	+	Kif18a
3	100768637	100819210	+	Bdnf
3	101010899	101018433	+	Lin7c
3	101051955	101152119	+	Lgr4
3	101156212	101191363	+	Ccdc34
3	101427055	101474890	-	Bbox1
3	101545208	101547478	-	Fibin
3	101791337	101833044	+	Slc5a12
3	101840630	102151489	-	Ano3
3	101899068	101912919	+	Muc15
3	102431541	102432479	-	Olr747
3	102456938	102457876	+	Olr748
3	102471249	102472187	+	Olr749
3	102483606	102484517	-	Olr750
3	102510339	102511277	+	LOC691368
3	102529184	102530116	+	Olr752
3	102553317	102554234	+	Olr753
3	102579446	102580363	+	Olr754
3	102619672	102620589	+	Olr756
3	102630019	102630954	+	Olr757
3	102658573	102659511	+	Olr758
3	102671356	102672294	-	Olr760
3	102703487	102704404	+	Olr763
3	102723402	102724337	+	Olr765
3	102740880	102741818	-	Olr766
3	102772863	102773801	-	Olr767
3	102801400	102802338	-	Olr768
3	102825441	102826379	-	Olr769
3	102841615	102842553	+	Olr770
3	102859815	102860759	+	Olr771
3	102925471	102926409	+	Olr772
3	102947730	102948668	+	Olr773
3	102995376	102996314	-	Olr774
3	103042803	103043741	-	Olr775
3	103065454	103066392	-	Olr776
3	103089452	103090390	-	Olr777
3	103110869	103111795	-	Olr778
3	103127305	103128243	-	Olr779
3	103140034	103140972	-	Olr780
3	103151160	103152122	-	Olr781
3	103171737	103172675	-	Olr782
3	103192683	103193333	+	LOC100363452
3	103202361	103203299	-	Olr783
3	103216590	103217528	-	Olr784
3	103223662	103224624	-	Olr785
3	103248396	103249331	+	Olr786
3	103300450	103301388	-	Olr788
3	103344395	103345333	-	LOC100909692
3	103399334	103400272	-	Olr790
3	103446778	103447716	-	Olr791
3	103459591	103460529	-	LOC100909573
3	103462872	103463807	+	LOC100909613
3	103484868	103485806	-	Olr789
3	103556674	103557624	+	Olr792
3	103597194	103598156	+	LOC502660
3	103637469	103638407	+	Olr795
3	103657115	103658050	+	Olr796
